,date,currency,exchange
9498,2020-03-14,EUR,0.9006
9499,2020-03-14,GBP,0.8021
9500,2020-03-15,USD,1.0
9501,2020-03-15,CAD,1.3859
9502,2020-03-15,AUD,1.5926
9503,2020-03-15,EUR,0.9006
9504,2020-03-15,GBP,0.8021
9505,2020-03-16,USD,1.0
9506,2020-03-16,CAD,1.3928
9507,2020-03-16,AUD,1.6311
9508,2020-03-16,EUR,0.8963
9509,2020-03-16,GBP,0.8149
9510,2020-03-17,USD,1.0
9511,2020-03-17,CAD,1.4125
9512,2020-03-17,AUD,1.6652
9513,2020-03-17,EUR,0.9106
9514,2020-03-17,GBP,0.827
9515,2020-03-18,USD,1.0
9516,2020-03-18,CAD,1.4404
9517,2020-03-18,AUD,1.6982
9518,2020-03-18,EUR,0.9146
9519,2020-03-18,GBP,0.8431
9520,2020-03-19,USD,1.0
9521,2020-03-19,CAD,1.4464
9522,2020-03-19,AUD,1.7253
9523,2020-03-19,EUR,0.9258
9524,2020-03-19,GBP,0.8609
9525,2020-03-20,USD,1.0
9526,2020-03-20,CAD,1.425
9527,2020-03-20,AUD,1.7023
9528,2020-03-20,EUR,0.934
9529,2020-03-20,GBP,0.8502
9530,2020-03-21,USD,1.0
9531,2020-03-21,CAD,1.425
9532,2020-03-21,AUD,1.7023
9533,2020-03-21,EUR,0.934
9534,2020-03-21,GBP,0.8502
9535,2020-03-22,USD,1.0
9536,2020-03-22,CAD,1.425
9537,2020-03-22,AUD,1.7023
9538,2020-03-22,EUR,0.934
9539,2020-03-22,GBP,0.8502
9540,2020-03-23,USD,1.0
9541,2020-03-23,CAD,1.4384
9542,2020-03-23,AUD,1.7236
9543,2020-03-23,EUR,0.9274
9544,2020-03-23,GBP,0.8622
9545,2020-03-24,USD,1.0
9546,2020-03-24,CAD,1.4494
9547,2020-03-24,AUD,1.6891
9548,2020-03-24,EUR,0.9223
9549,2020-03-24,GBP,0.8494
9550,2020-03-25,USD,1.0
9551,2020-03-25,CAD,1.4352
9552,2020-03-25,AUD,1.6619
9553,2020-03-25,EUR,0.9236
9554,2020-03-25,GBP,0.8451
9555,2020-03-26,USD,1.0
9556,2020-03-26,CAD,1.4084
9557,2020-03-26,AUD,1.6539
9558,2020-03-26,EUR,0.9107
9559,2020-03-26,GBP,0.8319
9560,2020-03-27,USD,1.0
9561,2020-03-27,CAD,1.414
9562,2020-03-27,AUD,1.6588
9563,2020-03-27,EUR,0.911
9564,2020-03-27,GBP,0.8176
9565,2020-03-28,USD,1.0
9566,2020-03-28,CAD,1.414
9567,2020-03-28,AUD,1.6588
9568,2020-03-28,EUR,0.911
9569,2020-03-28,GBP,0.8176
9570,2020-03-29,USD,1.0
9571,2020-03-29,CAD,1.414
9572,2020-03-29,AUD,1.6588
9573,2020-03-29,EUR,0.911
9574,2020-03-29,GBP,0.8176
9575,2020-03-30,USD,1.0
9576,2020-03-30,CAD,1.4162
9577,2020-03-30,AUD,1.6332
9578,2020-03-30,EUR,0.9063
9579,2020-03-30,GBP,0.8057
9580,2020-03-31,USD,1.0
9581,2020-03-31,CAD,1.4254
9582,2020-03-31,AUD,1.6399
9583,2020-03-31,EUR,0.9127
9584,2020-03-31,GBP,0.8091
9585,2020-04-01,USD,1.0
9586,2020-04-01,CAD,1.4266
9587,2020-04-01,AUD,1.6508
9588,2020-04-01,EUR,0.9144
9589,2020-04-01,GBP,0.8089
9590,2020-04-02,USD,1.0
9591,2020-04-02,CAD,1.4167
9592,2020-04-02,AUD,1.6477
9593,2020-04-02,EUR,0.9169
9594,2020-04-02,GBP,0.8045
9595,2020-04-03,USD,1.0
9596,2020-04-03,CAD,1.4185
9597,2020-04-03,AUD,1.6694
9598,2020-04-03,EUR,0.9272
9599,2020-04-03,GBP,0.8146
9600,2020-04-04,USD,1.0
9601,2020-04-04,CAD,1.4185
9602,2020-04-04,AUD,1.6694
9603,2020-04-04,EUR,0.9272
9604,2020-04-04,GBP,0.8146
9605,2020-04-05,USD,1.0
9606,2020-04-05,CAD,1.4185
9607,2020-04-05,AUD,1.6694
9608,2020-04-05,EUR,0.9272
9609,2020-04-05,GBP,0.8146
9610,2020-04-06,USD,1.0
9611,2020-04-06,CAD,1.416
9612,2020-04-06,AUD,1.6486
9613,2020-04-06,EUR,0.9267
9614,2020-04-06,GBP,0.8136
9615,2020-04-07,USD,1.0
9616,2020-04-07,CAD,1.4018
9617,2020-04-07,AUD,1.6149
9618,2020-04-07,EUR,0.9187
9619,2020-04-07,GBP,0.8093
9620,2020-04-08,USD,1.0
9621,2020-04-08,CAD,1.4013
9622,2020-04-08,AUD,1.6186
9623,2020-04-08,EUR,0.9199
9624,2020-04-08,GBP,0.809
9625,2020-04-09,USD,1.0
9626,2020-04-09,CAD,1.4047
9627,2020-04-09,AUD,1.6052
9628,2020-04-09,EUR,0.9202
9629,2020-04-09,GBP,0.8058
9630,2020-04-10,USD,1.0
9631,2020-04-10,CAD,1.4047
9632,2020-04-10,AUD,1.6052
9633,2020-04-10,EUR,0.9202
9634,2020-04-10,GBP,0.8058
9635,2020-04-11,USD,1.0
9636,2020-04-11,CAD,1.4047
9637,2020-04-11,AUD,1.6052
9638,2020-04-11,EUR,0.9202
9639,2020-04-11,GBP,0.8058
9640,2020-04-12,USD,1.0
9641,2020-04-12,CAD,1.4047
9642,2020-04-12,AUD,1.6052
9643,2020-04-12,EUR,0.9202
9644,2020-04-12,GBP,0.8058
9645,2020-04-13,USD,1.0
9646,2020-04-13,CAD,1.4047
9647,2020-04-13,AUD,1.6052
9648,2020-04-13,EUR,0.9202
9649,2020-04-13,GBP,0.8058
9650,2020-04-14,USD,1.0
9651,2020-04-14,CAD,1.3917
9652,2020-04-14,AUD,1.5633
9653,2020-04-14,EUR,0.9122
9654,2020-04-14,GBP,0.7959
9655,2020-04-15,USD,1.0
9656,2020-04-15,CAD,1.406
9657,2020-04-15,AUD,1.5866
9658,2020-04-15,EUR,0.9172
9659,2020-04-15,GBP,0.8015
9660,2020-04-16,USD,1.0
9661,2020-04-16,CAD,1.4106
9662,2020-04-16,AUD,1.5858
9663,2020-04-16,EUR,0.9184
9664,2020-04-16,GBP,0.8005
9665,2020-04-17,USD,1.0
9666,2020-04-17,CAD,1.407
9667,2020-04-17,AUD,1.5735
9668,2020-04-17,EUR,0.9208
9669,2020-04-17,GBP,0.8009
9670,2020-04-18,USD,1.0
9671,2020-04-18,CAD,1.407
9672,2020-04-18,AUD,1.5735
9673,2020-04-18,EUR,0.9208
9674,2020-04-18,GBP,0.8009
9675,2020-04-19,USD,1.0
9676,2020-04-19,CAD,1.407
9677,2020-04-19,AUD,1.5735
9678,2020-04-19,EUR,0.9208
9679,2020-04-19,GBP,0.8009
9680,2020-04-20,USD,1.0
9681,2020-04-20,CAD,1.4111
9682,2020-04-20,AUD,1.5732
9683,2020-04-20,EUR,0.9208
9684,2020-04-20,GBP,0.8043
9685,2020-04-21,USD,1.0
9686,2020-04-21,CAD,1.4204
9687,2020-04-21,AUD,1.5932
9688,2020-04-21,EUR,0.9228
9689,2020-04-21,GBP,0.8131
9690,2020-04-22,USD,1.0
9691,2020-04-22,CAD,1.4148
9692,2020-04-22,AUD,1.5827
9693,2020-04-22,EUR,0.9202
9694,2020-04-22,GBP,0.8091
9695,2020-04-23,USD,1.0
9696,2020-04-23,CAD,1.4135
9697,2020-04-23,AUD,1.5706
9698,2020-04-23,EUR,0.9283
9699,2020-04-23,GBP,0.8095
9700,2020-04-24,USD,1.0
9701,2020-04-24,CAD,1.4049
9702,2020-04-24,AUD,1.5688
9703,2020-04-24,EUR,0.9259
9704,2020-04-24,GBP,0.8102
9705,2020-04-25,USD,1.0
9706,2020-04-25,CAD,1.4049
9707,2020-04-25,AUD,1.5688
9708,2020-04-25,EUR,0.9259
9709,2020-04-25,GBP,0.8102
9710,2020-04-26,USD,1.0
9711,2020-04-26,CAD,1.4049
9712,2020-04-26,AUD,1.5688
9713,2020-04-26,EUR,0.9259
9714,2020-04-26,GBP,0.8102
9715,2020-04-27,USD,1.0
9716,2020-04-27,CAD,1.4057
9717,2020-04-27,AUD,1.5476
9718,2020-04-27,EUR,0.9215
9719,2020-04-27,GBP,0.8041
9720,2020-04-28,USD,1.0
9721,2020-04-28,CAD,1.3955
9722,2020-04-28,AUD,1.5385
9723,2020-04-28,EUR,0.9194
9724,2020-04-28,GBP,0.8006
9725,2020-04-29,USD,1.0
9726,2020-04-29,CAD,1.3954
9727,2020-04-29,AUD,1.5362
9728,2020-04-29,EUR,0.9223
9729,2020-04-29,GBP,0.8059
9730,2020-04-30,USD,1.0
9731,2020-04-30,CAD,1.3863
9732,2020-04-30,AUD,1.5261
9733,2020-04-30,EUR,0.9195
9734,2020-04-30,GBP,0.7991
9735,2020-05-01,USD,1.0
9736,2020-05-01,CAD,1.3863
9737,2020-05-01,AUD,1.5261
9738,2020-05-01,EUR,0.9195
9739,2020-05-01,GBP,0.7991
9740,2020-05-02,USD,1.0
9741,2020-05-02,CAD,1.3863
9742,2020-05-02,AUD,1.5261
9743,2020-05-02,EUR,0.9195
9744,2020-05-02,GBP,0.7991
9745,2020-05-03,USD,1.0
9746,2020-05-03,CAD,1.3863
9747,2020-05-03,AUD,1.5261
9748,2020-05-03,EUR,0.9195
9749,2020-05-03,GBP,0.7991
9750,2020-05-04,USD,1.0
9751,2020-05-04,CAD,1.4065
9752,2020-05-04,AUD,1.5557
9753,2020-05-04,EUR,0.9139
9754,2020-05-04,GBP,0.8033
9755,2020-05-05,USD,1.0
9756,2020-05-05,CAD,1.4019
9757,2020-05-05,AUD,1.5517
9758,2020-05-05,EUR,0.9223
9759,2020-05-05,GBP,0.8029
9760,2020-05-06,USD,1.0
9761,2020-05-06,CAD,1.4088
9762,2020-05-06,AUD,1.5773
9763,2020-05-06,EUR,0.9253
9764,2020-05-06,GBP,0.8074
9765,2020-05-07,USD,1.0
9766,2020-05-07,CAD,1.4075
9767,2020-05-07,AUD,1.5491
9768,2020-05-07,EUR,0.9274
9769,2020-05-07,GBP,0.8113
9770,2020-05-08,USD,1.0
9771,2020-05-08,CAD,1.3943
9772,2020-05-08,AUD,1.5321
9773,2020-05-08,EUR,0.9223
9774,2020-05-08,GBP,0.8073
9775,2020-05-09,USD,1.0
9776,2020-05-09,CAD,1.3943
9777,2020-05-09,AUD,1.5321
9778,2020-05-09,EUR,0.9223
9779,2020-05-09,GBP,0.8073
9780,2020-05-10,USD,1.0
9781,2020-05-10,CAD,1.3943
9782,2020-05-10,AUD,1.5321
9783,2020-05-10,EUR,0.9223
9784,2020-05-10,GBP,0.8073
9785,2020-05-11,USD,1.0
9786,2020-05-11,CAD,1.3984
9787,2020-05-11,AUD,1.5437
9788,2020-05-11,EUR,0.9239
9789,2020-05-11,GBP,0.8119
9790,2020-05-12,USD,1.0
9791,2020-05-12,CAD,1.3979
9792,2020-05-12,AUD,1.5311
9793,2020-05-12,EUR,0.921
9794,2020-05-12,GBP,0.8084
9795,2020-05-13,USD,1.0
9796,2020-05-13,CAD,1.4017
9797,2020-05-13,AUD,1.5344
9798,2020-05-13,EUR,0.9195
9799,2020-05-13,GBP,0.8114
9800,2020-05-14,USD,1.0
9801,2020-05-14,CAD,1.4107
9802,2020-05-14,AUD,1.5572
9803,2020-05-14,EUR,0.9266
9804,2020-05-14,GBP,0.82
9805,2020-05-15,USD,1.0
9806,2020-05-15,CAD,1.4105
9807,2020-05-15,AUD,1.5563
9808,2020-05-15,EUR,0.9261
9809,2020-05-15,GBP,0.8218
9810,2020-05-16,USD,1.0
9811,2020-05-16,CAD,1.4105
9812,2020-05-16,AUD,1.5563
9813,2020-05-16,EUR,0.9261
9814,2020-05-16,GBP,0.8218
9815,2020-05-17,USD,1.0
9816,2020-05-17,CAD,1.4105
9817,2020-05-17,AUD,1.5563
9818,2020-05-17,EUR,0.9261
9819,2020-05-17,GBP,0.8218
9820,2020-05-18,USD,1.0
9821,2020-05-18,CAD,1.4034
9822,2020-05-18,AUD,1.5451
9823,2020-05-18,EUR,0.9232
9824,2020-05-18,GBP,0.8231
9825,2020-05-19,USD,1.0
9826,2020-05-19,CAD,1.3928
9827,2020-05-19,AUD,1.5298
9828,2020-05-19,EUR,0.9132
9829,2020-05-19,GBP,0.8177
9830,2020-05-20,USD,1.0
9831,2020-05-20,CAD,1.3881
9832,2020-05-20,AUD,1.5197
9833,2020-05-20,EUR,0.9126
9834,2020-05-20,GBP,0.8155
9835,2020-05-21,USD,1.0
9836,2020-05-21,CAD,1.3918
9837,2020-05-21,AUD,1.5191
9838,2020-05-21,EUR,0.9091
9839,2020-05-21,GBP,0.8177
9840,2020-05-22,USD,1.0
9841,2020-05-22,CAD,1.4007
9842,2020-05-22,AUD,1.531
9843,2020-05-22,EUR,0.9171
9844,2020-05-22,GBP,0.8214
9845,2020-05-23,USD,1.0
9846,2020-05-23,CAD,1.4007
9847,2020-05-23,AUD,1.531
9848,2020-05-23,EUR,0.9171
9849,2020-05-23,GBP,0.8214
9850,2020-05-24,USD,1.0
9851,2020-05-24,CAD,1.4007
9852,2020-05-24,AUD,1.531
9853,2020-05-24,EUR,0.9171
9854,2020-05-24,GBP,0.8214
9855,2020-05-25,USD,1.0
9856,2020-05-25,CAD,1.3988
9857,2020-05-25,AUD,1.5287
9858,2020-05-25,EUR,0.9166
9859,2020-05-25,GBP,0.8205
9860,2020-05-26,USD,1.0
9861,2020-05-26,CAD,1.3835
9862,2020-05-26,AUD,1.507
9863,2020-05-26,EUR,0.9112
9864,2020-05-26,GBP,0.8098
9865,2020-05-27,USD,1.0
9866,2020-05-27,CAD,1.3762
9867,2020-05-27,AUD,1.5071
9868,2020-05-27,EUR,0.9098
9869,2020-05-27,GBP,0.8152
9870,2020-05-28,USD,1.0
9871,2020-05-28,CAD,1.3757
9872,2020-05-28,AUD,1.5091
9873,2020-05-28,EUR,0.9078
9874,2020-05-28,GBP,0.8145
9875,2020-05-29,USD,1.0
9876,2020-05-29,CAD,1.3721
9877,2020-05-29,AUD,1.4979
9878,2020-05-29,EUR,0.898
9879,2020-05-29,GBP,0.809
9880,2020-05-30,USD,1.0
9881,2020-05-30,CAD,1.3721
9882,2020-05-30,AUD,1.4979
9883,2020-05-30,EUR,0.898
9884,2020-05-30,GBP,0.809
9885,2020-05-31,USD,1.0
9886,2020-05-31,CAD,1.3721
9887,2020-05-31,AUD,1.4979
9888,2020-05-31,EUR,0.898
9889,2020-05-31,GBP,0.809
9890,2020-06-01,USD,1.0
9891,2020-06-01,CAD,1.3699
9892,2020-06-01,AUD,1.4833
9893,2020-06-01,EUR,0.8996
9894,2020-06-01,GBP,0.8067
9895,2020-06-02,USD,1.0
9896,2020-06-02,CAD,1.3519
9897,2020-06-02,AUD,1.4596
9898,2020-06-02,EUR,0.8949
9899,2020-06-02,GBP,0.7972
9900,2020-06-03,USD,1.0
9901,2020-06-03,CAD,1.3555
9902,2020-06-03,AUD,1.4544
9903,2020-06-03,EUR,0.8933
9904,2020-06-03,GBP,0.7956
9905,2020-06-04,USD,1.0
9906,2020-06-04,CAD,1.3514
9907,2020-06-04,AUD,1.4468
9908,2020-06-04,EUR,0.8889
9909,2020-06-04,GBP,0.7972
9910,2020-06-05,USD,1.0
9911,2020-06-05,CAD,1.3448
9912,2020-06-05,AUD,1.4322
9913,2020-06-05,EUR,0.8826
9914,2020-06-05,GBP,0.7895
9915,2020-06-06,USD,1.0
9916,2020-06-06,CAD,1.3448
9917,2020-06-06,AUD,1.4322
9918,2020-06-06,EUR,0.8826
9919,2020-06-06,GBP,0.7895
9920,2020-06-07,USD,1.0
9921,2020-06-07,CAD,1.3448
9922,2020-06-07,AUD,1.4322
9923,2020-06-07,EUR,0.8826
9924,2020-06-07,GBP,0.7895
9925,2020-06-08,USD,1.0
9926,2020-06-08,CAD,1.3404
9927,2020-06-08,AUD,1.4316
9928,2020-06-08,EUR,0.8861
9929,2020-06-08,GBP,0.7902
9930,2020-06-09,USD,1.0
9931,2020-06-09,CAD,1.3447
9932,2020-06-09,AUD,1.4403
9933,2020-06-09,EUR,0.8854
9934,2020-06-09,GBP,0.7891
9935,2020-06-10,USD,1.0
9936,2020-06-10,CAD,1.3387
9937,2020-06-10,AUD,1.4259
9938,2020-06-10,EUR,0.8791
9939,2020-06-10,GBP,0.7821
9940,2020-06-11,USD,1.0
9941,2020-06-11,CAD,1.3501
9942,2020-06-11,AUD,1.447
9943,2020-06-11,EUR,0.8812
9944,2020-06-11,GBP,0.7901
9945,2020-06-12,USD,1.0
9946,2020-06-12,CAD,1.3577
9947,2020-06-12,AUD,1.455
9948,2020-06-12,EUR,0.8846
9949,2020-06-12,GBP,0.7931
9950,2020-06-13,USD,1.0
9951,2020-06-13,CAD,1.3577
9952,2020-06-13,AUD,1.455
9953,2020-06-13,EUR,0.8846
9954,2020-06-13,GBP,0.7931
9955,2020-06-14,USD,1.0
9956,2020-06-14,CAD,1.3577
9957,2020-06-14,AUD,1.455
9958,2020-06-14,EUR,0.8846
9959,2020-06-14,GBP,0.7931
9960,2020-06-15,USD,1.0
9961,2020-06-15,CAD,1.3634
9962,2020-06-15,AUD,1.4641
9963,2020-06-15,EUR,0.8887
9964,2020-06-15,GBP,0.7967
9965,2020-06-16,USD,1.0
9966,2020-06-16,CAD,1.3548
9967,2020-06-16,AUD,1.4436
9968,2020-06-16,EUR,0.8843
9969,2020-06-16,GBP,0.7903
9970,2020-06-17,USD,1.0
9971,2020-06-17,CAD,1.3536
9972,2020-06-17,AUD,1.4505
9973,2020-06-17,EUR,0.8903
9974,2020-06-17,GBP,0.7964
9975,2020-06-18,USD,1.0
9976,2020-06-18,CAD,1.3561
9977,2020-06-18,AUD,1.4575
9978,2020-06-18,EUR,0.8911
9979,2020-06-18,GBP,0.8022
9980,2020-06-19,USD,1.0
9981,2020-06-19,CAD,1.3567
9982,2020-06-19,AUD,1.4506
9983,2020-06-19,EUR,0.8921
9984,2020-06-19,GBP,0.8074
9985,2020-06-20,USD,1.0
9986,2020-06-20,CAD,1.3567
9987,2020-06-20,AUD,1.4506
9988,2020-06-20,EUR,0.8921
9989,2020-06-20,GBP,0.8074
9990,2020-06-21,USD,1.0
9991,2020-06-21,CAD,1.3567
9992,2020-06-21,AUD,1.4506
9993,2020-06-21,EUR,0.8921
9994,2020-06-21,GBP,0.8074
9995,2020-06-22,USD,1.0
9996,2020-06-22,CAD,1.3565
9997,2020-06-22,AUD,1.453
9998,2020-06-22,EUR,0.8918
9999,2020-06-22,GBP,0.8056
10000,2020-06-23,USD,1.0
10001,2020-06-23,CAD,1.3491
10002,2020-06-23,AUD,1.4377
10003,2020-06-23,EUR,0.8835
10004,2020-06-23,GBP,0.8008
10005,2020-06-24,USD,1.0
10006,2020-06-24,CAD,1.3591
10007,2020-06-24,AUD,1.4488
10008,2020-06-24,EUR,0.8865
10009,2020-06-24,GBP,0.8009
10010,2020-06-25,USD,1.0
10011,2020-06-25,CAD,1.3645
10012,2020-06-25,AUD,1.4572
10013,2020-06-25,EUR,0.8929
10014,2020-06-25,GBP,0.8048
10015,2020-06-26,USD,1.0
10016,2020-06-26,CAD,1.3661
10017,2020-06-26,AUD,1.4548
10018,2020-06-26,EUR,0.8918
10019,2020-06-26,GBP,0.8078
10020,2020-06-27,USD,1.0
10021,2020-06-27,CAD,1.3661
10022,2020-06-27,AUD,1.4548
10023,2020-06-27,EUR,0.8918
10024,2020-06-27,GBP,0.8078
10025,2020-06-28,USD,1.0
10026,2020-06-28,CAD,1.3661
10027,2020-06-28,AUD,1.4548
10028,2020-06-28,EUR,0.8918
10029,2020-06-28,GBP,0.8078
10030,2020-06-29,USD,1.0
10031,2020-06-29,CAD,1.3656
10032,2020-06-29,AUD,1.4539
10033,2020-06-29,EUR,0.8862
10034,2020-06-29,GBP,0.8112
10035,2020-06-30,USD,1.0
10036,2020-06-30,CAD,1.3685
10037,2020-06-30,AUD,1.4595
10038,2020-06-30,EUR,0.893
10039,2020-06-30,GBP,0.8148
10040,2020-07-01,USD,1.0
10041,2020-07-01,CAD,1.3587
10042,2020-07-01,AUD,1.4525
10043,2020-07-01,EUR,0.8929
10044,2020-07-01,GBP,0.8074
10045,2020-07-02,USD,1.0
10046,2020-07-02,CAD,1.3595
10047,2020-07-02,AUD,1.4439
10048,2020-07-02,EUR,0.8861
10049,2020-07-02,GBP,0.7994
10050,2020-07-03,USD,1.0
10051,2020-07-03,CAD,1.3572
10052,2020-07-03,AUD,1.4411
10053,2020-07-03,EUR,0.8909
10054,2020-07-03,GBP,0.8029
10055,2020-07-04,USD,1.0
10056,2020-07-04,CAD,1.3572
10057,2020-07-04,AUD,1.4411
10058,2020-07-04,EUR,0.8909
10059,2020-07-04,GBP,0.8029
10060,2020-07-05,USD,1.0
10061,2020-07-05,CAD,1.3572
10062,2020-07-05,AUD,1.4411
10063,2020-07-05,EUR,0.8909
10064,2020-07-05,GBP,0.8029
10065,2020-07-06,USD,1.0
10066,2020-07-06,CAD,1.3539
10067,2020-07-06,AUD,1.4331
10068,2020-07-06,EUR,0.883
10069,2020-07-06,GBP,0.7992
10070,2020-07-07,USD,1.0
10071,2020-07-07,CAD,1.3567
10072,2020-07-07,AUD,1.4403
10073,2020-07-07,EUR,0.8857
10074,2020-07-07,GBP,0.7985
10075,2020-07-08,USD,1.0
10076,2020-07-08,CAD,1.359
10077,2020-07-08,AUD,1.4391
10078,2020-07-08,EUR,0.8861
10079,2020-07-08,GBP,0.7968
10080,2020-07-09,USD,1.0
10081,2020-07-09,CAD,1.3502
10082,2020-07-09,AUD,1.4318
10083,2020-07-09,EUR,0.8817
10084,2020-07-09,GBP,0.7905
10085,2020-07-10,USD,1.0
10086,2020-07-10,CAD,1.3601
10087,2020-07-10,AUD,1.4408
10088,2020-07-10,EUR,0.8868
10089,2020-07-10,GBP,0.7943
10090,2020-07-11,USD,1.0
10091,2020-07-11,CAD,1.3601
10092,2020-07-11,AUD,1.4408
10093,2020-07-11,EUR,0.8868
10094,2020-07-11,GBP,0.7943
10095,2020-07-12,USD,1.0
10096,2020-07-12,CAD,1.3601
10097,2020-07-12,AUD,1.4408
10098,2020-07-12,EUR,0.8868
10099,2020-07-12,GBP,0.7943
10100,2020-07-13,USD,1.0
10101,2020-07-13,CAD,1.3563
10102,2020-07-13,AUD,1.4342
10103,2020-07-13,EUR,0.8827
10104,2020-07-13,GBP,0.7939
10105,2020-07-14,USD,1.0
10106,2020-07-14,CAD,1.3616
10107,2020-07-14,AUD,1.4372
10108,2020-07-14,EUR,0.8791
10109,2020-07-14,GBP,0.798
10110,2020-07-15,USD,1.0
10111,2020-07-15,CAD,1.3568
10112,2020-07-15,AUD,1.4237
10113,2020-07-15,EUR,0.8738
10114,2020-07-15,GBP,0.7912
10115,2020-07-16,USD,1.0
10116,2020-07-16,CAD,1.3538
10117,2020-07-16,AUD,1.4314
10118,2020-07-16,EUR,0.8761
10119,2020-07-16,GBP,0.7962
10120,2020-07-17,USD,1.0
10121,2020-07-17,CAD,1.3572
10122,2020-07-17,AUD,1.4316
10123,2020-07-17,EUR,0.875
10124,2020-07-17,GBP,0.797
10125,2020-07-18,USD,1.0
10126,2020-07-18,CAD,1.3572
10127,2020-07-18,AUD,1.4316
10128,2020-07-18,EUR,0.875
10129,2020-07-18,GBP,0.797
10130,2020-07-19,USD,1.0
10131,2020-07-19,CAD,1.3572
10132,2020-07-19,AUD,1.4316
10133,2020-07-19,EUR,0.875
10134,2020-07-19,GBP,0.797
10135,2020-07-20,USD,1.0
10136,2020-07-20,CAD,1.3567
10137,2020-07-20,AUD,1.429
10138,2020-07-20,EUR,0.8735
10139,2020-07-20,GBP,0.7912
10140,2020-07-21,USD,1.0
10141,2020-07-21,CAD,1.3457
10142,2020-07-21,AUD,1.4117
10143,2020-07-21,EUR,0.8739
10144,2020-07-21,GBP,0.787
10145,2020-07-22,USD,1.0
10146,2020-07-22,CAD,1.3422
10147,2020-07-22,AUD,1.3939
10148,2020-07-22,EUR,0.8637
10149,2020-07-22,GBP,0.787
10150,2020-07-23,USD,1.0
10151,2020-07-23,CAD,1.3386
10152,2020-07-23,AUD,1.4043
10153,2020-07-23,EUR,0.8644
10154,2020-07-23,GBP,0.7883
10155,2020-07-24,USD,1.0
10156,2020-07-24,CAD,1.342
10157,2020-07-24,AUD,1.4108
10158,2020-07-24,EUR,0.8615
10159,2020-07-24,GBP,0.7838
10160,2020-07-25,USD,1.0
10161,2020-07-25,CAD,1.342
10162,2020-07-25,AUD,1.4108
10163,2020-07-25,EUR,0.8615
10164,2020-07-25,GBP,0.7838
10165,2020-07-26,USD,1.0
10166,2020-07-26,CAD,1.342
10167,2020-07-26,AUD,1.4108
10168,2020-07-26,EUR,0.8615
10169,2020-07-26,GBP,0.7838
10170,2020-07-27,USD,1.0
10171,2020-07-27,CAD,1.3375
10172,2020-07-27,AUD,1.4007
10173,2020-07-27,EUR,0.8503
10174,2020-07-27,GBP,0.7767
10175,2020-07-28,USD,1.0
10176,2020-07-28,CAD,1.3393
10177,2020-07-28,AUD,1.4007
10178,2020-07-28,EUR,0.8535
10179,2020-07-28,GBP,0.7764
10180,2020-07-29,USD,1.0
10181,2020-07-29,CAD,1.336
10182,2020-07-29,AUD,1.3943
10183,2020-07-29,EUR,0.8529
10184,2020-07-29,GBP,0.7709
10185,2020-07-30,USD,1.0
10186,2020-07-30,CAD,1.343
10187,2020-07-30,AUD,1.4005
10188,2020-07-30,EUR,0.8516
10189,2020-07-30,GBP,0.7687
10190,2020-07-31,USD,1.0
10191,2020-07-31,CAD,1.3418
10192,2020-07-31,AUD,1.3916
10193,2020-07-31,EUR,0.844
10194,2020-07-31,GBP,0.7601
10195,2020-08-01,USD,1.0
10196,2020-08-01,CAD,1.3418
10197,2020-08-01,AUD,1.3916
10198,2020-08-01,EUR,0.844
10199,2020-08-01,GBP,0.7601
10200,2020-08-02,USD,1.0
10201,2020-08-02,CAD,1.3418
10202,2020-08-02,AUD,1.3916
10203,2020-08-02,EUR,0.844
10204,2020-08-02,GBP,0.7601
10205,2020-08-03,USD,1.0
10206,2020-08-03,CAD,1.3436
10207,2020-08-03,AUD,1.4078
10208,2020-08-03,EUR,0.8528
10209,2020-08-03,GBP,0.7676
10210,2020-08-04,USD,1.0
10211,2020-08-04,CAD,1.3407
10212,2020-08-04,AUD,1.402
10213,2020-08-04,EUR,0.85
10214,2020-08-04,GBP,0.7678
10215,2020-08-05,USD,1.0
10216,2020-08-05,CAD,1.3247
10217,2020-08-05,AUD,1.3848
10218,2020-08-05,EUR,0.8436
10219,2020-08-05,GBP,0.7615
10220,2020-08-06,USD,1.0
10221,2020-08-06,CAD,1.3297
10222,2020-08-06,AUD,1.3926
10223,2020-08-06,EUR,0.8444
10224,2020-08-06,GBP,0.7602
10225,2020-08-07,USD,1.0
10226,2020-08-07,CAD,1.3345
10227,2020-08-07,AUD,1.3881
10228,2020-08-07,EUR,0.8462
10229,2020-08-07,GBP,0.7648
10230,2020-08-08,USD,1.0
10231,2020-08-08,CAD,1.3345
10232,2020-08-08,AUD,1.3881
10233,2020-08-08,EUR,0.8462
10234,2020-08-08,GBP,0.7648
10235,2020-08-09,USD,1.0
10236,2020-08-09,CAD,1.3345
10237,2020-08-09,AUD,1.3881
10238,2020-08-09,EUR,0.8462
10239,2020-08-09,GBP,0.7648
10240,2020-08-10,USD,1.0
10241,2020-08-10,CAD,1.338
10242,2020-08-10,AUD,1.398
10243,2020-08-10,EUR,0.8501
10244,2020-08-10,GBP,0.7664
10245,2020-08-11,USD,1.0
10246,2020-08-11,CAD,1.3287
10247,2020-08-11,AUD,1.3923
10248,2020-08-11,EUR,0.8487
10249,2020-08-11,GBP,0.7625
10250,2020-08-12,USD,1.0
10251,2020-08-12,CAD,1.329
10252,2020-08-12,AUD,1.4029
